timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1630900644093,2586,Payment Info-AWS Cloud (clpc),200,OK,MobileAPIs 1-35,text,true,,1068,323,50,50,https://apimanuat.aboitizpower.com/mobileap-gateway/v1/clpc/payments/account/3669000000?last-payment=3,2586,0,0
1630900644372,2577,Payment Info-AWS Cloud (sezc),200,OK,MobileAPIs 1-20,text,true,,1383,323,50,50,https://apimanuat.aboitizpower.com/mobileap-gateway/v1/sezc/payments/account/2952488143?last-payment=3,2577,0,0
1630900644488,2469,Payment Info-AWS Cloud (clpc),200,OK,MobileAPIs 1-10,text,true,,1068,323,50,50,https://apimanuat.aboitizpower.com/mobileap-gateway/v1/clpc/payments/account/3669000000?last-payment=3,2469,0,0
1630900646299,718,Customer Balance - AWS (lezc),200,OK,MobileAPIs 1-40,text,true,,958,316,50,50,https://apimanuat.aboitizpower.com/mobileap-gateway/v1/lezc/customer/account/4173477101/balance,718,0,0
1630900645649,1411,Customer Balance - AWS (veco),200,OK,MobileAPIs 1-27,text,true,,961,316,50,50,https://apimanuat.aboitizpower.com/mobileap-gateway/v1/veco/customer/account/3386340733/balance,1411,0,0
1630900644658,2403,Customer Balance - AWS (veco),200,OK,MobileAPIs 1-17,text,true,,960,316,50,50,https://apimanuat.aboitizpower.com/mobileap-gateway/v1/veco/customer/account/3386340733/balance,2403,0,0
1630900644658,2403,Customer Balance - AWS (veco),200,OK,MobileAPIs 1-42,text,true,,960,316,50,50,https://apimanuat.aboitizpower.com/mobileap-gateway/v1/veco/customer/account/3386340733/balance,2403,0,0
1630900644522,2551,Payment Info-AWS Cloud (sezc),200,OK,MobileAPIs 1-25,text,true,,1384,323,50,50,https://apimanuat.aboitizpower.com/mobileap-gateway/v1/sezc/payments/account/2952488143?last-payment=3,2551,0,0
1630900645130,2178,Customer Balance - AWS (veco),200,OK,MobileAPIs 1-32,text,true,,960,316,50,50,https://apimanuat.aboitizpower.com/mobileap-gateway/v1/veco/customer/account/3386340733/balance,2178,0,0
1630900645641,1834,Customer Balance - AWS (veco),200,OK,MobileAPIs 1-22,text,true,,960,316,50,50,https://apimanuat.aboitizpower.com/mobileap-gateway/v1/veco/customer/account/3386340733/balance,1834,0,0
1630900646116,1365,Customer Balance - AWS (veco),200,OK,MobileAPIs 1-47,text,true,,960,316,50,50,https://apimanuat.aboitizpower.com/mobileap-gateway/v1/veco/customer/account/3386340733/balance,1365,0,0
1630900645850,1632,Customer Balance - AWS (veco),200,OK,MobileAPIs 1-2,text,true,,960,316,50,50,https://apimanuat.aboitizpower.com/mobileap-gateway/v1/veco/customer/account/3386340733/balance,1632,0,0
1630900642629,4882,Payment History-AWS Cloud (clpc),200,OK,MobileAPIs 1-23,text,true,,4078,330,50,50,https://apimanuat.aboitizpower.com/mobileap-gateway/v1/clpc/payments/account/3669000000/history?noofmonths=12,4882,0,0
1630900642886,4627,Payment History-AWS Cloud (clpc),200,OK,MobileAPIs 1-43,text,true,,4078,330,50,50,https://apimanuat.aboitizpower.com/mobileap-gateway/v1/clpc/payments/account/3669000000/history?noofmonths=12,4627,0,0
1630900642631,4884,Payment History-AWS Cloud (clpc),200,OK,MobileAPIs 1-18,text,true,,4079,330,50,50,https://apimanuat.aboitizpower.com/mobileap-gateway/v1/clpc/payments/account/3669000000/history?noofmonths=12,4884,0,0
1630900646578,965,Mobile Number -ORDS (dlpc),200,OK,MobileAPIs 1-50,text,true,,713,347,50,50,https://apimanuat.aboitizpower.com/cis/v1/dlpc/accounts/7217701811/mobile-numbers,965,0,0
1630900645632,1991,Customer Balance - AWS (veco),200,OK,MobileAPIs 1-15,text,true,,960,316,50,50,https://apimanuat.aboitizpower.com/mobileap-gateway/v1/veco/customer/account/3386340733/balance,1991,0,0
1630900645211,2453,Customer Balance - AWS (veco),200,OK,MobileAPIs 1-12,text,true,,960,316,50,50,https://apimanuat.aboitizpower.com/mobileap-gateway/v1/veco/customer/account/3386340733/balance,2453,0,0
1630900647018,975,Mobile Number -ORDS (veco),200,OK,MobileAPIs 1-40,text,true,,688,347,50,50,https://apimanuat.aboitizpower.com/cis/v1/veco/accounts/3386340733/mobile-numbers,975,0,0
1630900646957,1036,Payment History-AWS Cloud (clpc),200,OK,MobileAPIs 1-10,text,true,,4079,330,50,50,https://apimanuat.aboitizpower.com/mobileap-gateway/v1/clpc/payments/account/3669000000/history?noofmonths=12,1036,0,0
1630900642906,5090,Payment History-AWS Cloud (clpc),200,OK,MobileAPIs 1-8,text,true,,4079,330,50,50,https://apimanuat.aboitizpower.com/mobileap-gateway/v1/clpc/payments/account/3669000000/history?noofmonths=12,5090,0,0
1630900643049,4949,Payment History-AWS Cloud (clpc),200,OK,MobileAPIs 1-48,text,true,,4078,330,50,50,https://apimanuat.aboitizpower.com/mobileap-gateway/v1/clpc/payments/account/3669000000/history?noofmonths=12,4949,0,0
1630900647060,977,Mobile Number -ORDS (clpc),200,OK,MobileAPIs 1-27,text,true,,665,347,50,50,https://apimanuat.aboitizpower.com/cis/v1/clpc/accounts/3669000000/mobile-numbers,977,0,0
1630900647061,1017,Mobile Number -ORDS (sezc),200,OK,MobileAPIs 1-17,text,true,,688,347,50,50,https://apimanuat.aboitizpower.com/cis/v1/sezc/accounts/2952488143/mobile-numbers,1017,0,0
1630900643391,4703,Payment History-AWS Cloud (sezc),200,OK,MobileAPIs 1-24,text,true,,4029,330,50,50,https://apimanuat.aboitizpower.com/mobileap-gateway/v1/sezc/payments/account/2952488143/history?noofmonths=12,4703,0,0
1630900647063,1058,Mobile Number -ORDS (lezc),200,OK,MobileAPIs 1-42,text,true,,713,347,50,50,https://apimanuat.aboitizpower.com/cis/v1/lezc/accounts/4173477101/mobile-numbers,1058,0,0
1630900643394,4759,Payment History-AWS Cloud (sezc),200,OK,MobileAPIs 1-39,text,true,,4030,330,50,50,https://apimanuat.aboitizpower.com/mobileap-gateway/v1/sezc/payments/account/2952488143/history?noofmonths=12,4759,0,0
1630900643210,4948,Payment History-AWS Cloud (sezc),200,OK,MobileAPIs 1-34,text,true,,4030,330,50,50,https://apimanuat.aboitizpower.com/mobileap-gateway/v1/sezc/payments/account/2952488143/history?noofmonths=12,4948,0,0
1630900642886,5329,Payment History-AWS Cloud (clpc),200,OK,MobileAPIs 1-28,text,true,,4078,330,50,50,https://apimanuat.aboitizpower.com/mobileap-gateway/v1/clpc/payments/account/3669000000/history?noofmonths=12,5329,0,0
1630900642637,5736,Payment History-AWS Cloud (clpc),200,OK,MobileAPIs 1-13,text,true,,4079,330,50,50,https://apimanuat.aboitizpower.com/mobileap-gateway/v1/clpc/payments/account/3669000000/history?noofmonths=12,5736,0,0
1630900642266,6136,Payment History-AWS Cloud (dlpc),200,OK,MobileAPIs 1-16,text,true,,4090,330,50,50,https://apimanuat.aboitizpower.com/mobileap-gateway/v1/dlpc/payments/account/7217701811/history?noofmonths=12,6136,0,0
1630900640305,8104,Payment History-AWS Cloud (dlpc),200,OK,MobileAPIs 1-21,text,true,,4090,330,50,50,https://apimanuat.aboitizpower.com/mobileap-gateway/v1/dlpc/payments/account/7217701811/history?noofmonths=12,8104,0,0
1630900643230,5202,Payment History-AWS Cloud (sezc),200,OK,MobileAPIs 1-44,text,true,,4029,330,50,50,https://apimanuat.aboitizpower.com/mobileap-gateway/v1/sezc/payments/account/2952488143/history?noofmonths=12,5202,0,0
1630900647308,1131,Mobile Number -ORDS (dlpc),200,OK,MobileAPIs 1-32,text,true,,713,347,50,50,https://apimanuat.aboitizpower.com/cis/v1/dlpc/accounts/7217701811/mobile-numbers,1131,0,0
1630900647475,967,Mobile Number -ORDS (veco),200,OK,MobileAPIs 1-22,text,true,,688,347,50,50,https://apimanuat.aboitizpower.com/cis/v1/veco/accounts/3386340733/mobile-numbers,967,0,0
1630900645153,3317,Payment History-AWS Cloud (dlpc),200,OK,MobileAPIs 1-30,text,true,,4091,330,50,50,https://apimanuat.aboitizpower.com/mobileap-gateway/v1/dlpc/payments/account/7217701811/history?noofmonths=12,3317,0,0
1630900640143,8355,Payment History-AWS Cloud (dlpc),200,OK,MobileAPIs 1-11,text,true,,4090,330,50,50,https://apimanuat.aboitizpower.com/mobileap-gateway/v1/dlpc/payments/account/7217701811/history?noofmonths=12,8355,0,0
1630900647623,977,Mobile Number -ORDS (lezc),200,OK,MobileAPIs 1-15,text,true,,713,347,50,50,https://apimanuat.aboitizpower.com/cis/v1/lezc/accounts/4173477101/mobile-numbers,977,0,0
1630900647482,1172,Mobile Number -ORDS (sezc),200,OK,MobileAPIs 1-2,text,true,,688,347,50,50,https://apimanuat.aboitizpower.com/cis/v1/sezc/accounts/2952488143/mobile-numbers,1172,0,0
1630900643155,5563,Payment History-AWS Cloud (clpc),200,OK,MobileAPIs 1-38,text,true,,4078,330,50,50,https://apimanuat.aboitizpower.com/mobileap-gateway/v1/clpc/payments/account/3669000000/history?noofmonths=12,5563,0,0
1630900648038,704,Validate Account-AWS Cloud (clpc),200,OK,MobileAPIs 1-27,text,true,,932,317,50,50,https://apimanuat.aboitizpower.com/mobileap-gateway/v1/clpc/customer/account/3669000000/validate,704,0,0
1630900647481,1264,Mobile Number -ORDS (clpc),200,OK,MobileAPIs 1-47,text,true,,665,347,50,50,https://apimanuat.aboitizpower.com/cis/v1/clpc/accounts/3669000000/mobile-numbers,1264,0,0
1630900648078,670,Validate Account-AWS Cloud (sezc),200,OK,MobileAPIs 1-17,text,true,,930,317,50,50,https://apimanuat.aboitizpower.com/mobileap-gateway/v1/sezc/customer/account/2952488143/validate,670,0,0
1630900647543,1227,Validate Account-AWS Cloud (dlpc),200,OK,MobileAPIs 1-50,text,true,,930,317,50,50,https://apimanuat.aboitizpower.com/mobileap-gateway/v1/dlpc/customer/account/7217701811/validate,1227,0,0
1630900647993,794,Validate Account-AWS Cloud (veco),200,OK,MobileAPIs 1-40,text,true,,930,317,50,50,https://apimanuat.aboitizpower.com/mobileap-gateway/v1/veco/customer/account/3386340733/validate,794,0,0
1630900643075,5718,Payment History-AWS Cloud (clpc),200,OK,MobileAPIs 1-33,text,true,,4079,330,50,50,https://apimanuat.aboitizpower.com/mobileap-gateway/v1/clpc/payments/account/3669000000/history?noofmonths=12,5718,0,0
1630900646679,2201,Payment History-AWS Cloud (clpc),200,OK,MobileAPIs 1-35,text,true,,4078,330,50,50,https://apimanuat.aboitizpower.com/mobileap-gateway/v1/clpc/payments/account/3669000000/history?noofmonths=12,2201,0,0
1630900640307,8609,Payment History-AWS Cloud (dlpc),200,OK,MobileAPIs 1-31,text,true,,4090,330,50,50,https://apimanuat.aboitizpower.com/mobileap-gateway/v1/dlpc/payments/account/7217701811/history?noofmonths=12,8609,0,0
1630900646612,2378,Customer Balance - AWS (veco),200,OK,MobileAPIs 1-45,text,true,,960,316,50,50,https://apimanuat.aboitizpower.com/mobileap-gateway/v1/veco/customer/account/3386340733/balance,2378,0,0
1630900644947,4044,Customer Balance - AWS (veco),200,OK,MobileAPIs 1-7,text,true,,960,316,50,50,https://apimanuat.aboitizpower.com/mobileap-gateway/v1/veco/customer/account/3386340733/balance,4044,0,0
1630900645791,3201,Customer Balance - AWS (veco),200,OK,MobileAPIs 1-37,text,true,,961,316,50,50,https://apimanuat.aboitizpower.com/mobileap-gateway/v1/veco/customer/account/3386340733/balance,3201,0,0
1630900640387,8654,Payment History-AWS Cloud (dlpc),200,OK,MobileAPIs 1-46,text,true,,4091,330,50,50,https://apimanuat.aboitizpower.com/mobileap-gateway/v1/dlpc/payments/account/7217701811/history?noofmonths=12,8654,0,0
1630900648121,927,Validate Account-AWS Cloud (lezc),200,OK,MobileAPIs 1-42,text,true,,931,317,50,50,https://apimanuat.aboitizpower.com/mobileap-gateway/v1/lezc/customer/account/4173477101/validate,927,0,0
1630900644846,4263,Payment History-AWS Cloud (dlpc),200,OK,MobileAPIs 1-5,text,true,,4090,330,50,50,https://apimanuat.aboitizpower.com/mobileap-gateway/v1/dlpc/payments/account/7217701811/history?noofmonths=12,4263,0,0
1630900640150,8964,Payment History-AWS Cloud (dlpc),200,OK,MobileAPIs 1-26,text,true,,4090,330,50,50,https://apimanuat.aboitizpower.com/mobileap-gateway/v1/dlpc/payments/account/7217701811/history?noofmonths=12,8964,0,0
1630900640154,8970,Payment History-AWS Cloud (dlpc),200,OK,MobileAPIs 1-41,text,true,,4091,330,50,50,https://apimanuat.aboitizpower.com/mobileap-gateway/v1/dlpc/payments/account/7217701811/history?noofmonths=12,8970,0,0
1630900648440,699,Validate Account-AWS Cloud (dlpc),200,OK,MobileAPIs 1-32,text,true,,931,317,50,50,https://apimanuat.aboitizpower.com/mobileap-gateway/v1/dlpc/customer/account/7217701811/validate,699,0,0
1630900646377,2810,Customer Balance - AWS (sezc),200,OK,MobileAPIs 1-4,text,true,,962,316,50,50,https://apimanuat.aboitizpower.com/mobileap-gateway/v1/sezc/customer/account/2952488143/balance,2810,0,0
1630900646328,2863,Customer Balance - AWS (sezc),200,OK,MobileAPIs 1-14,text,true,,962,316,50,50,https://apimanuat.aboitizpower.com/mobileap-gateway/v1/sezc/customer/account/2952488143/balance,2863,0,0
1630900646395,2801,Customer Balance - AWS (sezc),200,OK,MobileAPIs 1-19,text,true,,963,316,50,50,https://apimanuat.aboitizpower.com/mobileap-gateway/v1/sezc/customer/account/2952488143/balance,2801,0,0
1630900646949,2316,Payment History-AWS Cloud (sezc),200,OK,MobileAPIs 1-20,text,true,,4029,330,50,50,https://apimanuat.aboitizpower.com/mobileap-gateway/v1/sezc/payments/account/2952488143/history?noofmonths=12,2316,0,0
1630900648443,851,Validate Account-AWS Cloud (veco),200,OK,MobileAPIs 1-22,text,true,,930,317,50,50,https://apimanuat.aboitizpower.com/mobileap-gateway/v1/veco/customer/account/3386340733/validate,851,0,0
1630900647073,2312,Payment History-AWS Cloud (sezc),200,OK,MobileAPIs 1-25,text,true,,4030,330,50,50,https://apimanuat.aboitizpower.com/mobileap-gateway/v1/sezc/payments/account/2952488143/history?noofmonths=12,2312,0,0
1630900647666,1737,Mobile Number -ORDS (dlpc),200,OK,MobileAPIs 1-12,text,true,,713,347,50,50,https://apimanuat.aboitizpower.com/cis/v1/dlpc/accounts/7217701811/mobile-numbers,1737,0,0
1630900648654,776,Validate Account-AWS Cloud (sezc),200,OK,MobileAPIs 1-2,text,true,,930,317,50,50,https://apimanuat.aboitizpower.com/mobileap-gateway/v1/sezc/customer/account/2952488143/validate,776,0,0
1630900648094,1339,Customer Balance - AWS (sezc),200,OK,MobileAPIs 1-24,text,true,,962,316,50,50,https://apimanuat.aboitizpower.com/mobileap-gateway/v1/sezc/customer/account/2952488143/balance,1339,0,0
1630900648600,867,Validate Account-AWS Cloud (lezc),200,OK,MobileAPIs 1-15,text,true,,931,317,50,50,https://apimanuat.aboitizpower.com/mobileap-gateway/v1/lezc/customer/account/4173477101/validate,867,0,0
1630900648153,1324,Customer Balance - AWS (sezc),200,OK,MobileAPIs 1-39,text,true,,962,316,50,50,https://apimanuat.aboitizpower.com/mobileap-gateway/v1/sezc/customer/account/2952488143/balance,1324,0,0
1630900648432,1052,Customer Balance - AWS (sezc),200,OK,MobileAPIs 1-44,text,true,,962,316,50,50,https://apimanuat.aboitizpower.com/mobileap-gateway/v1/sezc/customer/account/2952488143/balance,1051,0,0
1630900648742,787,Customer Info-AWS Cloud (clpc),200,OK,MobileAPIs 1-27,text,true,,1045,316,50,50,https://apimanuat.aboitizpower.com/mobileap-gateway/v1/clpc/customer/account/3669000000/info_v1,787,0,0
1630900648158,1542,Customer Balance - AWS (sezc),200,OK,MobileAPIs 1-34,text,true,,962,316,50,50,https://apimanuat.aboitizpower.com/mobileap-gateway/v1/sezc/customer/account/2952488143/balance,1542,0,0
1630900648771,976,Customer Info-AWS Cloud (dlpc),200,OK,MobileAPIs 1-50,text,true,,1215,316,50,50,https://apimanuat.aboitizpower.com/mobileap-gateway/v1/dlpc/customer/account/7217701811/info_v1,976,0,0
1630900648748,1122,Customer Info-AWS Cloud (sezc),200,OK,MobileAPIs 1-17,text,true,,1182,316,50,50,https://apimanuat.aboitizpower.com/mobileap-gateway/v1/sezc/customer/account/2952488143/info_v1,1122,0,0
1630900649385,496,Customer Balance - AWS (sezc),200,OK,MobileAPIs 1-25,text,true,,962,316,50,50,https://apimanuat.aboitizpower.com/mobileap-gateway/v1/sezc/customer/account/2952488143/balance,496,0,0
1630900649403,506,Validate Account-AWS Cloud (dlpc),200,OK,MobileAPIs 1-12,text,true,,930,317,50,50,https://apimanuat.aboitizpower.com/mobileap-gateway/v1/dlpc/customer/account/7217701811/validate,506,0,0
1630900649265,682,Customer Balance - AWS (sezc),200,OK,MobileAPIs 1-20,text,true,,962,316,50,50,https://apimanuat.aboitizpower.com/mobileap-gateway/v1/sezc/customer/account/2952488143/balance,682,0,0
1630900648993,968,Mobile Number -ORDS (sezc),200,OK,MobileAPIs 1-37,text,true,,688,347,50,50,https://apimanuat.aboitizpower.com/cis/v1/sezc/accounts/2952488143/mobile-numbers,968,0,0
1630900648991,1050,Mobile Number -ORDS (clpc),200,OK,MobileAPIs 1-7,text,true,,665,347,50,50,https://apimanuat.aboitizpower.com/cis/v1/clpc/accounts/3669000000/mobile-numbers,1050,0,0
1630900643178,6874,Payment History-AWS Cloud (clpc),200,OK,MobileAPIs 1-3,text,true,,4078,330,50,50,https://apimanuat.aboitizpower.com/mobileap-gateway/v1/clpc/payments/account/3669000000/history?noofmonths=12,6874,0,0
1630900649139,968,Customer Info-AWS Cloud (dlpc),200,OK,MobileAPIs 1-32,text,true,,1214,316,50,50,https://apimanuat.aboitizpower.com/mobileap-gateway/v1/dlpc/customer/account/7217701811/info_v1,968,0,0
1630900648787,1339,Customer Info-AWS Cloud (veco),200,OK,MobileAPIs 1-40,text,true,,1225,316,50,50,https://apimanuat.aboitizpower.com/mobileap-gateway/v1/veco/customer/account/3386340733/info_v1,1339,0,0
1630900648990,1154,Mobile Number -ORDS (veco),200,OK,MobileAPIs 1-45,text,true,,688,347,50,50,https://apimanuat.aboitizpower.com/cis/v1/veco/accounts/3386340733/mobile-numbers,1154,0,0
1630900649188,965,Mobile Number -ORDS (lezc),200,OK,MobileAPIs 1-4,text,true,,713,347,50,50,https://apimanuat.aboitizpower.com/cis/v1/lezc/accounts/4173477101/mobile-numbers,965,0,0
1630900649048,1145,Customer Info-AWS Cloud (lezc),200,OK,MobileAPIs 1-42,text,true,,1204,316,50,50,https://apimanuat.aboitizpower.com/mobileap-gateway/v1/lezc/customer/account/4173477101/info_v1,1145,0,0
1630900649192,1006,Mobile Number -ORDS (dlpc),200,OK,MobileAPIs 1-14,text,true,,713,347,50,50,https://apimanuat.aboitizpower.com/cis/v1/dlpc/accounts/7217701811/mobile-numbers,1006,0,0
1630900649529,691,Customer Last Bill-AWS Cloud (clpc),200,OK,MobileAPIs 1-27,text,true,,948,313,50,50,https://apimanuat.aboitizpower.com/mobileap-gateway/v1/clpc/customer/account/3669000000/bill,691,0,0
1630900645329,4931,Payment History-AWS Cloud (sezc),200,OK,MobileAPIs 1-49,text,true,,4029,330,50,50,https://apimanuat.aboitizpower.com/mobileap-gateway/v1/sezc/payments/account/2952488143/history?noofmonths=12,4931,0,0
1630900643389,6950,Payment History-AWS Cloud (sezc),200,OK,MobileAPIs 1-29,text,true,,4029,330,50,50,https://apimanuat.aboitizpower.com/mobileap-gateway/v1/sezc/payments/account/2952488143/history?noofmonths=12,6950,0,0
1630900643211,7162,Payment History-AWS Cloud (sezc),200,OK,MobileAPIs 1-9,text,true,,4029,330,50,50,https://apimanuat.aboitizpower.com/mobileap-gateway/v1/sezc/payments/account/2952488143/history?noofmonths=12,7162,0,0
1630900649747,646,Customer Last Bill-AWS Cloud (dlpc),200,OK,MobileAPIs 1-50,text,true,,1163,313,50,50,https://apimanuat.aboitizpower.com/mobileap-gateway/v1/dlpc/customer/account/7217701811/bill,646,0,0
1630900646491,3925,Customer Balance - AWS (dlpc),200,OK,MobileAPIs 1-6,text,true,,933,316,50,50,https://apimanuat.aboitizpower.com/mobileap-gateway/v1/dlpc/customer/account/7217701811/balance,3925,0,0
1630900646321,4096,Customer Balance - AWS (dlpc),200,OK,MobileAPIs 1-1,text,true,,934,316,50,50,https://apimanuat.aboitizpower.com/mobileap-gateway/v1/dlpc/customer/account/7217701811/balance,4096,0,0
1630900646475,3943,Customer Balance - AWS (dlpc),200,OK,MobileAPIs 1-36,text,true,,933,316,50,50,https://apimanuat.aboitizpower.com/mobileap-gateway/v1/dlpc/customer/account/7217701811/balance,3943,0,0
1630900649484,954,Mobile Number -ORDS (lezc),200,OK,MobileAPIs 1-44,text,true,,713,347,50,50,https://apimanuat.aboitizpower.com/cis/v1/lezc/accounts/4173477101/mobile-numbers,954,0,0
1630900648745,1743,Validate Account-AWS Cloud (clpc),200,OK,MobileAPIs 1-47,text,true,,931,317,50,50,https://apimanuat.aboitizpower.com/mobileap-gateway/v1/clpc/customer/account/3669000000/validate,1743,0,0
1630900649870,634,Customer Last Bill-AWS Cloud (sezc),200,OK,MobileAPIs 1-17,text,true,,1163,313,50,50,https://apimanuat.aboitizpower.com/mobileap-gateway/v1/sezc/customer/account/2952488143/bill,634,0,0
1630900649295,1230,Customer Info-AWS Cloud (veco),200,OK,MobileAPIs 1-22,text,true,,1226,316,50,50,https://apimanuat.aboitizpower.com/mobileap-gateway/v1/veco/customer/account/3386340733/info_v1,1230,0,0
1630900649431,1140,Customer Info-AWS Cloud (sezc),200,OK,MobileAPIs 1-2,text,true,,1182,316,50,50,https://apimanuat.aboitizpower.com/mobileap-gateway/v1/sezc/customer/account/2952488143/info_v1,1140,0,0
1630900650153,488,Validate Account-AWS Cloud (lezc),200,OK,MobileAPIs 1-4,text,true,,930,317,50,50,https://apimanuat.aboitizpower.com/mobileap-gateway/v1/lezc/customer/account/4173477101/validate,488,0,0
1630900649962,689,Validate Account-AWS Cloud (sezc),200,OK,MobileAPIs 1-37,text,true,,931,317,50,50,https://apimanuat.aboitizpower.com/mobileap-gateway/v1/sezc/customer/account/2952488143/validate,689,0,0
1630900648916,1741,Customer Balance - AWS (dlpc),200,OK,MobileAPIs 1-31,text,true,,933,316,50,50,https://apimanuat.aboitizpower.com/mobileap-gateway/v1/dlpc/customer/account/7217701811/balance,1741,0,0
1630900648470,2190,Customer Balance - AWS (dlpc),200,OK,MobileAPIs 1-30,text,true,,933,316,50,50,https://apimanuat.aboitizpower.com/mobileap-gateway/v1/dlpc/customer/account/7217701811/balance,2190,0,0
1630900649477,1258,Mobile Number -ORDS (sezc),200,OK,MobileAPIs 1-39,text,true,,688,347,50,50,https://apimanuat.aboitizpower.com/cis/v1/sezc/accounts/2952488143/mobile-numbers,1258,0,0
1630900649433,1329,Mobile Number -ORDS (clpc),200,OK,MobileAPIs 1-24,text,true,,665,347,50,50,https://apimanuat.aboitizpower.com/cis/v1/clpc/accounts/3669000000/mobile-numbers,1329,0,0
1630900650126,678,Customer Last Bill-AWS Cloud (veco),200,OK,MobileAPIs 1-40,text,true,,997,313,50,50,https://apimanuat.aboitizpower.com/mobileap-gateway/v1/veco/customer/account/3386340733/bill,678,0,0
1630900650193,627,Customer Last Bill-AWS Cloud (lezc),200,OK,MobileAPIs 1-42,text,true,,1152,313,50,50,https://apimanuat.aboitizpower.com/mobileap-gateway/v1/lezc/customer/account/4173477101/bill,627,0,0
1630900649114,1721,Customer Balance - AWS (dlpc),200,OK,MobileAPIs 1-26,text,true,,933,316,50,50,https://apimanuat.aboitizpower.com/mobileap-gateway/v1/dlpc/customer/account/7217701811/balance,1721,0,0
1630900649109,1752,Customer Balance - AWS (dlpc),200,OK,MobileAPIs 1-5,text,true,,933,316,50,50,https://apimanuat.aboitizpower.com/mobileap-gateway/v1/dlpc/customer/account/7217701811/balance,1752,0,0
1630900648498,2364,Customer Balance - AWS (dlpc),200,OK,MobileAPIs 1-11,text,true,,933,316,50,50,https://apimanuat.aboitizpower.com/mobileap-gateway/v1/dlpc/customer/account/7217701811/balance,2364,0,0
1630900648402,2463,Customer Balance - AWS (dlpc),200,OK,MobileAPIs 1-16,text,true,,933,316,50,50,https://apimanuat.aboitizpower.com/mobileap-gateway/v1/dlpc/customer/account/7217701811/balance,2463,0,0
1630900649041,1825,Customer Balance - AWS (dlpc),200,OK,MobileAPIs 1-46,text,true,,934,316,50,50,https://apimanuat.aboitizpower.com/mobileap-gateway/v1/dlpc/customer/account/7217701811/balance,1825,0,0
1630900649124,1743,Customer Balance - AWS (dlpc),200,OK,MobileAPIs 1-41,text,true,,934,316,50,50,https://apimanuat.aboitizpower.com/mobileap-gateway/v1/dlpc/customer/account/7217701811/balance,1743,0,0
1630900649196,1686,Mobile Number -ORDS (veco),200,OK,MobileAPIs 1-19,text,true,,688,347,50,50,https://apimanuat.aboitizpower.com/cis/v1/veco/accounts/3386340733/mobile-numbers,1686,0,0
1630900649467,1426,Customer Info-AWS Cloud (lezc),200,OK,MobileAPIs 1-15,text,true,,1204,316,50,50,https://apimanuat.aboitizpower.com/mobileap-gateway/v1/lezc/customer/account/4173477101/info_v1,1426,0,0
1630900650220,677,Payment Info-AWS Cloud (clpc),200,OK,MobileAPIs 1-27,text,true,,1069,323,50,50,https://apimanuat.aboitizpower.com/mobileap-gateway/v1/clpc/payments/account/3669000000?last-payment=3,677,0,0
1630900650041,867,Validate Account-AWS Cloud (clpc),200,OK,MobileAPIs 1-7,text,true,,931,317,50,50,https://apimanuat.aboitizpower.com/mobileap-gateway/v1/clpc/customer/account/3669000000/validate,867,0,0
1630900650144,783,Validate Account-AWS Cloud (veco),200,OK,MobileAPIs 1-45,text,true,,931,317,50,50,https://apimanuat.aboitizpower.com/mobileap-gateway/v1/veco/customer/account/3386340733/validate,783,0,0
1630900650107,835,Customer Last Bill-AWS Cloud (dlpc),200,OK,MobileAPIs 1-32,text,true,,1164,313,50,50,https://apimanuat.aboitizpower.com/mobileap-gateway/v1/dlpc/customer/account/7217701811/bill,835,0,0
1630900648409,2545,Customer Balance - AWS (dlpc),200,OK,MobileAPIs 1-21,text,true,,934,316,50,50,https://apimanuat.aboitizpower.com/mobileap-gateway/v1/dlpc/customer/account/7217701811/balance,2545,0,0
1630900649947,1011,Mobile Number -ORDS (clpc),200,OK,MobileAPIs 1-20,text,true,,665,347,50,50,https://apimanuat.aboitizpower.com/cis/v1/clpc/accounts/3669000000/mobile-numbers,1011,0,0
1630900649881,1104,Mobile Number -ORDS (veco),200,OK,MobileAPIs 1-25,text,true,,688,347,50,50,https://apimanuat.aboitizpower.com/cis/v1/veco/accounts/3386340733/mobile-numbers,1104,0,0
1630900650260,757,Customer Balance - AWS (sezc),200,OK,MobileAPIs 1-49,text,true,,962,316,50,50,https://apimanuat.aboitizpower.com/mobileap-gateway/v1/sezc/customer/account/2952488143/balance,757,0,0
1630900649909,1108,Customer Info-AWS Cloud (dlpc),200,OK,MobileAPIs 1-12,text,true,,1214,316,50,50,https://apimanuat.aboitizpower.com/mobileap-gateway/v1/dlpc/customer/account/7217701811/info_v1,1108,0,0
1630900650374,674,Customer Balance - AWS (sezc),200,OK,MobileAPIs 1-9,text,true,,963,316,50,50,https://apimanuat.aboitizpower.com/mobileap-gateway/v1/sezc/customer/account/2952488143/balance,674,0,0
1630900650504,544,Payment Info-AWS Cloud (sezc),200,OK,MobileAPIs 1-17,text,true,,1383,323,50,50,https://apimanuat.aboitizpower.com/mobileap-gateway/v1/sezc/payments/account/2952488143?last-payment=3,544,0,0
1630900649701,1361,Mobile Number -ORDS (dlpc),200,OK,MobileAPIs 1-34,text,true,,713,347,50,50,https://apimanuat.aboitizpower.com/cis/v1/dlpc/accounts/7217701811/mobile-numbers,1361,0,0
